item_id,item_price,product_type,department_name
B8616,1468.5,H069,furniture
C1189,2022.0,H351,beauty
B25784,3392.0,B252,garden & outdoors
H6127,704.0,I301,computers & accessories
B08348,31200.0,D451,apps & games
F7239,1964.0,B485,books
J8899,4915.0,D593,books
G6581,13216.0,J086,garden & outdoors
B23662,1664.0,D24,furniture
H6537,320.0,H312,electronics
F9106,9088.0,J959,furniture
H6336,6166.0,C898,beauty
F4594,11258.0,F164,apps & games
I0045,944.5,G361,apps & games
J3817,1049.5,E556,electronics
B1195,103.0,E534,furniture
C9427,371.5,E851,books
B22548,445.0,B231,garden & outdoors
J810,5728.0,B0339,beauty
B28969,1728.0,B383,apps & games
J4921,2432.0,F806,beauty
D3625,844.5,B923,books
I2760,7232.0,C571,beauty
J1329,480.0,B654,garden & outdoors
E5451,17971.0,H63,collectibles
G9480,3129.5,B0099,collectibles
F2897,4640.0,I189,computers & accessories
F7598,9980.5,F45,clothing & accessories
E1497,24.0,E673,books
D0093,2112.0,B392,furniture
F0988,761.5,I600,clothing & accessories
B23358,269.0,E292,clothing & accessories
B31056,2350.0,G909,collectibles
B04963,5568.0,H870,collectibles
G1266,79833.5,G857,clothing & accessories
J2843,34944.0,B422,books
G5632,7968.0,E646,garden & outdoors
B23640,1369.5,H554,collectibles
B9964,896.0,H535,books
G6981,6758.0,B923,furniture
E5405,1536.0,H422,computers & accessories
E6326,742.0,D899,books
G6053,604.5,C874,garden & outdoors
G2540,278.0,J362,clothing & accessories
G9945,787.0,F21,clothing & accessories
D884,20913.0,E328,collectibles
E9534,60.5,C724,computers & accessories
B28035,2979.0,C844,computers & accessories
B03725,915.5,F420,books
I4630,1337.5,B694,electronics
B28328,1568.0,E620,apps & games
D0582,1196.5,B694,books
B07524,944.5,F420,collectibles
B22829,1497.5,J512,beauty
D8544,2284.5,D109,collectibles
G3093,5385.5,F036,clothing & accessories
B30216,464.5,I909,books
B329,14803.0,H455,baby
B16441,1916.5,E036,computers & accessories
H1232,1273.5,J893,electronics
J1407,316.5,J497,electronics
D0453,2080.0,B0015,computers & accessories
B19687,547.0,B207,furniture
F366,560.5,C159,collectibles
F9237,9536.0,G102,books
B26764,29577.5,C417,books
I3016,3174.0,E840,collectibles
I347,743.0,F93,clothing & accessories
B31434,345.5,B945,garden & outdoors
I1309,577.5,D399,books
G931,2592.0,C874,books
B28798,2168.0,J774,apps & games
F6935,4320.0,D200,computers & accessories
G7567,2401.5,I892,furniture
B04738,18880.0,B0333,apps & games
J6710,133.0,J882,electronics
B07257,1846.0,B796,apps & games
J6985,720.0,I879,apps & games
J037,72.0,C380,collectibles
D1594,1248.0,B0025,furniture
B3891,6368.0,J234,baby
C6216,2176.0,E604,computers & accessories
H1943,944.0,E017,electronics
J1563,1593.5,H791,books
H949,857.5,F061,collectibles
B1554,7520.0,I189,beauty
C4346,762.5,G295,collectibles
B19762,1401.5,J697,garden & outdoors
F2137,38400.0,B617,books
H9644,6118.0,B76,clothing & accessories
J6796,2681.5,F622,electronics
J322,2176.0,I33,electronics
F9522,483.5,I481,books
I1615,1769.5,F058,computers & accessories
B25492,1692.5,D062,beauty
J7599,4704.0,C571,apps & games
G9133,23040.0,I310,furniture
B16579,825.5,I600,clothing & accessories
J1444,1340.5,C164,collectibles
C0272,1273.5,J893,clothing & accessories
H7975,825.5,J77,clothing & accessories
D2772,3344.0,B991,computers & accessories
I2533,5221.5,C504,garden & outdoors
B06055,1697.0,B0215,books
F7952,2480.0,B491,garden & outdoors
D2603,1152.0,B054,garden & outdoors
H3014,320.0,E371,collectibles
I9732,528.0,D456,garden & outdoors
B30257,128.0,J546,garden & outdoors
F540,10631.0,F164,garden & outdoors
B08058,704.0,D810,apps & games
J707,13102.0,J569,books
G1409,992.0,B346,electronics
G1348,586.5,C761,clothing & accessories
B23598,456.0,C874,clothing & accessories
E9909,11174.0,C417,books
I7282,2944.0,E244,beauty
B23624,1149.0,D32,clothing & accessories
B15967,4696.5,C504,books
F7071,1433.5,I121,baby
B20557,39532.5,I915,electronics
C7845,1322.5,C065,furniture
J5189,47763.0,J234,beauty
B18742,614.0,F622,collectibles
B4749,1191.0,H632,baby
C4491,22496.0,H747,collectibles
B01788,85516.5,J234,collectibles
C0110,5824.0,B0083,furniture
E5336,544.0,H948,furniture
B3263,2780.5,D635,beauty
C3016,800.0,B231,books
H3920,7862.0,D58,baby
B31346,1437.0,B2,garden & outdoors
J5903,1628.5,C159,garden & outdoors
C4578,3763.0,I127,furniture
J9892,6092.5,E282,beauty
F4949,15481.5,E924,collectibles
I2908,4838.0,B485,baby
H2848,1290.0,J393,baby
B26733,260.0,B0412,electronics
H6233,13120.0,G483,books
H5664,889.5,F061,furniture
F6784,14567.0,I765,clothing & accessories
C3017,796.5,J362,baby
B7013,41757.0,J174,collectibles
F823,5472.0,G063,garden & outdoors
G0724,448.0,H948,apps & games
E4376,3673.5,F622,apps & games
B10522,5961.5,B485,books
B31120,2528.0,G939,apps & games
F4188,979.0,I23,electronics
I5426,1496.0,G192,clothing & accessories
E3945,4561.5,F680,computers & accessories
F4210,6400.0,H069,electronics
G3178,672.0,J845,books
B04008,5408.0,J172,apps & games
I2864,380.5,C164,furniture
D1650,1216.0,J556,books
G2140,2851.0,B961,baby
E6071,14288.0,I488,collectibles
I7908,6688.0,C687,apps & games
F4808,1405.0,C159,apps & games
E9502,1913.5,H791,garden & outdoors
D7506,8192.5,I435,apps & games
J0210,12193.5,E576,clothing & accessories
G738,1322.5,B0412,furniture
B31360,4950.0,F036,apps & games
B14006,1184.0,C874,computers & accessories
D5875,443.5,G648,computers & accessories
H1781,360.0,E220,clothing & accessories
F4867,1056.0,H885,electronics
J6071,707.0,C874,garden & outdoors
G9951,7744.0,E693,clothing & accessories
H0606,2169.5,I121,apps & games
J8590,1728.0,B346,computers & accessories
H0982,12416.0,C844,electronics
B008,2080.0,H26,garden & outdoors
B1536,1244.5,H803,collectibles
B9326,1696.0,F343,furniture
I9156,732.5,C874,apps & games
B00588,1929.5,J225,books
E1411,242.0,B130,computers & accessories
J0408,1958.0,G794,apps & games
G949,51.0,C432,apps & games
B23873,460.5,H120,collectibles
B1808,633.5,B431,baby
I5161,892.5,D635,furniture
D8985,858.0,C065,baby
G9991,348.5,B349,furniture
H3175,106352.0,E22,clothing & accessories
D2521,780.5,B694,electronics
D2479,6912.0,F45,books
B19750,4320.0,B0097,beauty
C3836,1756.5,F818,electronics
C5298,41248.0,J015,collectibles
B1589,224.0,H455,apps & games
G395,1568.0,G825,electronics
C6703,4032.0,C417,collectibles
F7280,608.0,B207,apps & games
B01726,3033.5,B352,books
F7472,3160.5,F655,electronics
B30156,21728.0,B0097,clothing & accessories
H1360,1568.0,G898,garden & outdoors
B03683,4149.5,G80,furniture
B26571,3520.0,C476,apps & games
F0979,1604.5,G825,beauty
E5882,117760.0,D786,collectibles
E8870,99200.0,H207,collectibles
B23115,736.0,H455,clothing & accessories
J6820,95.0,J780,computers & accessories
B6835,2030.0,B485,electronics
J8904,40000.0,B617,electronics
F3615,22861.0,G598,collectibles
C8586,1536.5,F164,collectibles
D1774,345.5,I495,beauty
E1901,1273.5,B743,apps & games
G3155,1888.0,E998,beauty
G8642,4569.5,E559,apps & games
J8667,1120.0,H452,collectibles
B18106,5396.0,D577,furniture
I6033,569.5,H348,collectibles
B2142,1593.5,H791,books
B8364,680.0,H584,collectibles
G9672,6560.0,G827,collectibles
H8673,8205.0,E986,books
D0416,1849.5,I395,clothing & accessories
G5133,400.0,J362,furniture
B17139,5088.0,E491,books
E5819,1568.0,H121,collectibles
I1611,1852.5,H26,garden & outdoors
E0379,633.5,G365,garden & outdoors
G1513,1232.5,D766,apps & games
J4846,683.0,C761,collectibles
B453,1088.0,H319,clothing & accessories
F5445,1536.0,G898,electronics
C0420,6220.5,B76,electronics
B02198,9248.0,E872,garden & outdoors
C3687,892.0,C487,books
D2028,4320.0,F204,electronics
B0613,7680.0,H455,baby
B18927,1145.5,H023,garden & outdoors
F8776,1072.0,C858,baby
B17960,6310.0,D657,furniture
I5632,15328.0,G823,beauty
B26165,512.0,I236,beauty
H8219,979.0,J593,garden & outdoors
F1250,1056.0,B037,computers & accessories
B5803,2584.0,J241,computers & accessories
J13,892.5,J497,furniture
G8377,2848.0,I66,apps & games
B16784,2208.0,H862,books
C4816,26028.5,F164,garden & outdoors
G3655,6048.0,C475,beauty
C0038,8608.0,E76,clothing & accessories
F6302,6035.0,E924,beauty
H6093,19155.0,E924,computers & accessories
E7862,1588.0,B0412,collectibles
C050,864.0,F922,electronics
B24140,4800.0,F76,electronics
B30074,1405.0,C182,furniture
H3084,316.5,D121,apps & games
I2810,172.5,C874,books
H913,1948.5,D277,furniture
C2455,17571.5,I994,beauty
F272,4809.5,H455,garden & outdoors
B28399,896.0,B0271,apps & games
G5304,17600.0,F501,books
F6629,61728.0,E646,books
C8090,3916.5,E422,books
B30594,2661.0,C065,apps & games
B26499,1999.0,B0215,collectibles
B01495,73568.0,D184,electronics
F675,53760.0,G867,furniture
J5498,15968.0,C376,beauty
D8923,736.0,B013,baby
J1302,15968.0,C376,apps & games
D9873,940.5,D891,collectibles
B25458,13760.0,B617,books
B7803,5032.0,B587,garden & outdoors
B10912,832.0,F735,baby
B04950,3744.0,J959,furniture
J7594,3488.0,H923,collectibles
F4755,796.5,J863,electronics
B3532,8256.0,G721,beauty
D4821,37440.0,H63,baby
H388,1529.5,I600,books
D1225,1056.0,E422,clothing & accessories
D5577,3114.5,F622,garden & outdoors
B23200,4576.0,C874,baby
H7942,1177.5,J774,garden & outdoors
H3609,345.5,J68,electronics
B06562,6718.0,F036,furniture
B02365,10048.0,J015,computers & accessories
C0266,112.0,H851,furniture
B15468,1529.5,H923,books
E9721,1356.5,D634,collectibles
J0702,1856.0,F471,baby
B6085,3360.0,B252,furniture
C2680,150.0,B231,books
B01311,5056.0,D850,baby
B2401,7296.0,B0333,computers & accessories
D3238,5088.0,F816,baby
B08892,101712.0,E22,furniture
B31621,1276.5,I189,books
G5710,4128.0,H870,garden & outdoors
J9939,480.0,I717,beauty
B05841,627.0,D747,furniture
H8051,384.0,B654,furniture
J3621,15936.0,H89,apps & games
I3314,800.0,G014,apps & games
H2204,2747.0,H888,books
E0588,752.0,C874,beauty
D8272,496.0,B654,garden & outdoors
I6394,1568.0,B207,computers & accessories
B6279,704.0,J010,computers & accessories
F2992,2688.0,E208,clothing & accessories
H3720,236.5,F930,books
F5741,5312.0,G42,computers & accessories
H4993,1212.5,I898,garden & outdoors
B20121,1664.0,D844,garden & outdoors
B3226,2332.5,C874,garden & outdoors
B28243,422.5,C874,garden & outdoors
E3745,604.5,C874,apps & games
B00606,1248.0,H284,beauty
I9682,1819.5,J896,clothing & accessories
B01757,15712.0,I2,electronics
H6821,7968.0,D608,baby
B04974,738.0,F622,garden & outdoors
G52,5632.0,J372,clothing & accessories
D3539,1588.0,H791,computers & accessories
E7668,3744.0,D265,garden & outdoors
B07497,185.5,B654,beauty
G4513,384.0,C220,beauty
I5303,4480.0,B0099,collectibles
I0873,341.5,J393,beauty
B2872,3399.5,H791,books
G2617,2560.0,C417,beauty
B01961,1006.0,G724,garden & outdoors
E4106,10961.5,F036,apps & games
E7025,704.0,I392,clothing & accessories
J1482,5276.0,I323,clothing & accessories
F2934,3407.0,J640,electronics
G9712,840.5,J020,books
C9759,355.5,C724,garden & outdoors
G9146,1120.0,I454,beauty
B29801,4018.5,I890,books
E1005,1094.0,C874,garden & outdoors
I9255,934.0,C874,furniture
B27968,1405.0,D289,collectibles
F1917,1433.5,I121,books
C1582,5376.0,J086,electronics
J5374,8177.5,E986,garden & outdoors
D5790,313.5,I600,clothing & accessories
B10734,1118.0,H687,baby
F1417,956.5,E036,clothing & accessories
H8347,1837.0,C612,garden & outdoors
E2619,541.0,E524,furniture
B20793,1434.0,H791,electronics
I878,217.5,I655,books
B20953,15968.0,B617,electronics
D0482,5221.5,C504,clothing & accessories
F5081,563.0,C642,collectibles
H1926,2073.5,E801,furniture
B024,32752.0,E22,collectibles
B27656,480.0,H312,collectibles
I7558,432.5,C724,books
I8517,2816.0,H455,garden & outdoors
E3986,288.0,H455,books
B5103,1094.0,C742,apps & games
E2291,5657.5,J086,baby
H5306,480.0,B654,books
H3768,829.0,G361,clothing & accessories
B5666,1856.0,B0567,garden & outdoors
C8258,1699.0,J227,furniture
B20865,1145.5,G835,clothing & accessories
B14063,2851.0,G652,furniture
F9645,2010.0,H023,apps & games
J4238,2979.0,I305,computers & accessories
I5863,316.5,D3,baby
B20165,1596.5,I379,computers & accessories
F8863,281.5,J075,furniture
E0343,4032.0,G607,beauty
F0945,10016.0,F19,collectibles
J796,3516.5,B035,apps & games
J6601,1216.0,D151,beauty
D3035,1149.0,H621,garden & outdoors
J2889,1434.0,E524,books
F0353,1472.0,F609,computers & accessories
I5097,1305.5,F974,clothing & accessories
F7023,1431.0,B155,baby
C85,1544.5,C076,furniture
C2449,4108.5,J202,books
H4368,1209.5,C076,furniture
B05232,1854.0,H791,baby
J6285,2528.0,H284,apps & games
J5347,1916.5,D328,collectibles
J1604,1036.5,F07,electronics
B14244,5088.0,J035,apps & games
G1056,530.5,C835,baby
B25898,537.5,F081,apps & games
H4717,5441.5,E464,baby
E7159,1722.0,B0412,beauty
D3485,288.0,D879,books
B25250,627.5,J774,furniture
B08671,14331.5,H551,baby
H8683,2553.5,F061,baby
B18292,4256.0,C417,furniture
B31223,4297.5,C241,computers & accessories
B06159,867.0,F609,clothing & accessories
J3113,9920.0,G483,electronics
I8564,2366.0,I23,furniture
J4292,7680.0,E37,clothing & accessories
H4055,4096.0,B0412,books
B24398,760.5,E924,collectibles
H7961,953.5,H023,beauty
B26162,1920.0,E646,clothing & accessories
B02945,377.5,I600,apps & games
B16318,892.0,C076,baby
J5924,538.5,G62,garden & outdoors
D1003,19200.0,H92,books
B8569,6653.5,J227,beauty
E8898,2083.0,H640,beauty
H5903,1489.5,G898,computers & accessories
B25807,1020.5,H069,collectibles
C3613,3413.5,H241,baby
B22931,9600.0,C890,baby
B20277,2705.5,C874,garden & outdoors
B11145,8256.0,I060,beauty
C1186,2457.5,B0149,clothing & accessories
E2039,1241.5,D055,apps & games
B22141,3744.0,B0097,baby
G3106,23207.0,B0099,baby
J2019,1520.0,H169,beauty
D0411,3168.0,J035,beauty
B9423,633.5,B0040,apps & games
F8679,16589.0,C844,furniture
B26277,10880.0,I898,computers & accessories
B8474,1568.0,C106,furniture
D3979,412.5,I818,computers & accessories
C1294,2070.0,D055,apps & games
B17839,4892.5,I499,furniture
G5432,7648.0,B617,clothing & accessories
C9980,2774.0,J19,computers & accessories
F0883,46784.0,B943,electronics
H4842,2556.5,I579,baby
J0204,5529.5,D918,electronics
C9376,2098.0,F655,baby
B17768,3672.0,I700,apps & games
D2101,576.0,G014,books
J7051,19714.5,F363,books
D6928,760.0,H376,computers & accessories
D345,6720.0,J959,computers & accessories
J7928,7316.5,G825,furniture
B27582,444.5,H738,furniture
B30724,3027.0,F368,garden & outdoors
E7136,17536.0,G108,collectibles
I5455,3808.0,G806,electronics
B05006,793.5,B945,baby
B6527,640.0,F252,clothing & accessories
J2667,2524.5,C31,garden & outdoors
B31833,4147.0,J121,collectibles
H8010,729.5,B431,electronics
E4066,633.5,I121,furniture
F9662,636.5,I607,apps & games
J3071,1338.5,C065,baby
B9202,892.5,B713,baby
B7231,1686.0,J171,electronics
B31869,4324.5,G702,electronics
C1942,2851.0,I323,apps & games
I4214,3168.0,G827,clothing & accessories
E9065,1596.5,G0,furniture
B0108,4172.5,B76,beauty
E2615,15040.0,H92,garden & outdoors
C2538,820.5,E370,beauty
B08423,8000.0,B052,clothing & accessories
E5217,2133.0,G661,garden & outdoors
B20497,8960.0,C890,garden & outdoors
I6162,307.0,E439,books
J2007,230.0,E439,baby
E5228,985.5,B945,collectibles
C5782,1670.0,F07,clothing & accessories
B13954,4320.0,C874,beauty
J2304,1368.0,I113,baby
F53,2456.5,F061,garden & outdoors
G4563,5984.0,F036,clothing & accessories
G8716,9888.0,C270,baby
C159,640.0,B054,books
G611,454.0,D995,collectibles
B690,6400.0,I920,beauty
B19654,4768.0,C475,furniture
B22374,1440.0,J959,electronics
D2188,4556.5,F164,computers & accessories
F4014,27200.0,J234,electronics
F2291,28315.0,J234,collectibles
B6925,3780.5,B587,baby
B8431,2620.5,H863,apps & games
D3523,1126.0,B923,books
E6602,18345.5,E939,collectibles
B12000,5155.0,C417,apps & games
B23345,5280.0,B076,garden & outdoors
B7468,3040.0,C959,apps & games
G9440,282.5,E292,clothing & accessories
G0300,240.0,D753,computers & accessories
I8550,1024.0,D950,furniture
B7082,18432.0,H455,electronics
B15160,211.0,E606,computers & accessories
E7188,9056.0,H888,beauty
J0683,56926.0,F403,apps & games
G8898,896.0,H919,computers & accessories
C7656,1046.0,F117,clothing & accessories
I4875,1806.0,F256,clothing & accessories
H8313,1113.5,C106,apps & games
E0296,3168.0,C273,furniture
C0119,1167.0,J713,apps & games
B0651,437.5,B0414,electronics
B16282,96.0,C264,computers & accessories
G2475,636.5,I105,beauty
H717,2301.0,F650,apps & games
B30562,18009.5,F208,baby
C8766,82880.0,J939,baby
G9960,14394.0,F164,baby
E6294,9825.5,I310,beauty
E3093,4942.0,H63,books
B30263,6237.0,I310,furniture
B5875,8496.0,B76,computers & accessories
B13877,8736.0,J959,collectibles
G3143,2301.0,F449,apps & games
J3173,656.5,B431,baby
J5093,2865.5,H457,computers & accessories
I0274,4080.0,I422,baby
J4055,4582.0,C504,books
J597,2173.5,C874,collectibles
B01240,587.5,F622,furniture
C955,1635.0,F622,baby
B16825,1059.5,E297,clothing & accessories
G4032,14956.5,B845,computers & accessories
D6988,1437.0,D727,computers & accessories
H6179,7478.0,I765,garden & outdoors
H3247,1878.0,F609,electronics
D3921,652.5,I23,garden & outdoors
B08713,7392.0,J193,garden & outdoors
D5680,1224.0,B0461,electronics
D6142,1244.5,C076,clothing & accessories
C5046,2064.5,F622,apps & games
B08788,2208.0,J809,beauty
J3156,2848.0,J089,electronics
H504,672.0,F857,computers & accessories
C9599,1072.0,F45,books
J4829,4608.0,B0278,clothing & accessories
I990,620.0,F065,baby
D8323,1696.0,D32,beauty
C1407,5766.0,F036,beauty
C738,720.0,H436,beauty
B11745,2672.0,H069,furniture
I6233,60163.0,G005,baby
C7145,413.0,B502,garden & outdoors
B538,6773.5,I968,beauty
B3611,881.5,D399,collectibles
B5452,1913.5,I560,beauty
H3597,13373.0,I557,baby
D7201,1888.0,J959,apps & games
B21892,1244.5,C111,garden & outdoors
C0124,528.0,H885,collectibles
B996,396.0,D184,computers & accessories
B09212,7220.0,D577,apps & games
G8820,1082.5,C944,furniture
B08574,3808.0,C273,collectibles
I6325,537.5,B945,books
H396,441.5,J498,furniture
F6488,2304.0,C874,computers & accessories
F8509,179.0,G633,clothing & accessories
E4122,6272.0,C415,computers & accessories
J1492,1726.0,F655,beauty
C68,4521.5,J121,furniture
I3893,540.5,E545,garden & outdoors
D7840,5016.0,E484,computers & accessories
G8419,1593.5,I121,furniture
B00341,7379.0,J953,apps & games
B01117,4134.0,E145,furniture
H7041,2124.5,F276,apps & games
E734,3600.0,H608,apps & games
B03665,2144.0,G086,furniture
B14415,2371.0,C874,collectibles
D8437,528.0,C874,garden & outdoors
B23518,2528.0,I445,beauty
H1372,483.5,C712,computers & accessories
F3768,6240.5,C844,computers & accessories
I6359,3427.0,F622,collectibles
E1743,150.0,D550,furniture
F9971,752.0,I127,electronics
I7325,1414.0,J926,clothing & accessories
D0557,752.0,I127,baby
D3764,2009.5,C106,books
H4850,5718.0,G367,electronics
D6335,10880.0,D634,beauty
D4277,1353.5,E348,furniture
D7684,1593.5,H791,apps & games
C9127,4977.5,F036,baby
B09340,4567.0,H608,beauty
G5837,771.5,G410,electronics
B14035,1295.0,I770,electronics
B10882,640.0,B427,electronics
B25150,444.5,H881,clothing & accessories
B30255,4128.0,B0002,electronics
B0546,1856.0,G958,electronics
B24465,633.5,E27,baby
F818,9248.0,G239,electronics
B32465,112.0,I411,electronics
B23359,36800.0,B617,collectibles
B06987,624.0,F129,furniture
B27483,15936.0,B712,apps & games
B3011,422.0,D805,collectibles
I8716,4955.5,I310,computers & accessories
G0052,46784.0,B943,computers & accessories
H4553,8976.0,H986,electronics
G4770,498.5,E924,computers & accessories
